L8/OLI RSR			
converted to text file			
source: https://landsat.gsfc.nasa.gov/satellites/landsat-8/spacecraft-instruments/operational-land-imager/spectral-response-of-the-operational-land-imager-in-band-band-average-relative-spectral-response/			
datasets: wavelength, rsr, band			
wavelength	rsr	band	id
0.506	7.76E-01	Pan	8
0.507	8.17E-01	Pan	8
0.508	8.32E-01	Pan	8
0.509	8.38E-01	Pan	8
0.51	8.49E-01	Pan	8
0.511	8.62E-01	Pan	8
0.512	8.63E-01	Pan	8
0.513	8.60E-01	Pan	8
0.514	8.59E-01	Pan	8
0.515	8.58E-01	Pan	8
0.516	8.57E-01	Pan	8
0.517	8.56E-01	Pan	8
0.518	8.58E-01	Pan	8
0.519	8.63E-01	Pan	8
0.52	8.61E-01	Pan	8
0.521	8.56E-01	Pan	8
0.522	8.53E-01	Pan	8
0.523	8.50E-01	Pan	8
0.524	8.53E-01	Pan	8
0.525	8.57E-01	Pan	8
0.526	8.59E-01	Pan	8
0.527	8.60E-01	Pan	8
0.528	8.62E-01	Pan	8
0.529	8.63E-01	Pan	8
0.53	8.60E-01	Pan	8
0.531	8.55E-01	Pan	8
0.532	8.64E-01	Pan	8
0.533	8.79E-01	Pan	8
0.534	8.86E-01	Pan	8
0.535	8.89E-01	Pan	8
0.536	8.95E-01	Pan	8
0.537	9.02E-01	Pan	8
0.538	9.06E-01	Pan	8
0.539	9.09E-01	Pan	8
0.54	9.12E-01	Pan	8
0.541	9.14E-01	Pan	8
0.542	9.10E-01	Pan	8
0.543	0.902939	Pan	8
0.544	0.908919	Pan	8
0.545	0.919859	Pan	8
0.546	0.92162	Pan	8
0.547	0.919456	Pan	8
0.548	0.91302	Pan	8
0.549	0.905134	Pan	8
0.55	0.892702	Pan	8
0.551	0.878599	Pan	8
0.552	0.876838	Pan	8
0.553	0.879443	Pan	8
0.554	0.878303	Pan	8
0.555	0.875692	Pan	8
0.556	0.872666	Pan	8
0.557	0.869478	Pan	8
0.558	0.875361	Pan	8
0.559	0.884759	Pan	8
0.56	0.889903	Pan	8
0.561	0.893427	Pan	8
0.562	0.885948	Pan	8
0.563	0.874097	Pan	8
0.564	0.875674	Pan	8
0.565	0.882402	Pan	8
0.566	0.891375	Pan	8
0.567	0.901194	Pan	8
0.568	0.903528	Pan	8
0.569	0.902826	Pan	8
0.57	0.907551	Pan	8
0.571	0.91435	Pan	8
0.572	0.914932	Pan	8
0.573	0.91319	Pan	8
0.574	0.915508	Pan	8
0.575	0.919554	Pan	8
0.576	0.920802	Pan	8
0.577	0.92104	Pan	8
0.578	0.924431	Pan	8
0.579	0.929105	Pan	8
0.58	0.930068	Pan	8
0.581	0.929551	Pan	8
0.582	0.937549	Pan	8
0.583	0.948863	Pan	8
0.584	0.947084	Pan	8
0.585	0.940273	Pan	8
0.586	0.940813	Pan	8
0.587	0.944136	Pan	8
0.588	0.945674	Pan	8
0.589	0.946566	Pan	8
0.59	0.942462	Pan	8
0.591	0.936298	Pan	8
0.592	0.939621	Pan	8
0.593	0.946659	Pan	8
0.594	0.942374	Pan	8
0.595	0.933839	Pan	8
0.596	0.93425	Pan	8
0.597	0.93784	Pan	8
0.598	0.940838	Pan	8
0.599	0.943626	Pan	8
0.6	0.952415	Pan	8
0.601	0.963664	Pan	8
0.602	0.967381	Pan	8
0.603	0.968241	Pan	8
0.604	0.968233	Pan	8
0.605	0.967878	Pan	8
0.606	0.965083	Pan	8
0.607	0.961367	Pan	8
0.608	0.957232	Pan	8
0.609	0.952939	Pan	8
0.61	0.949345	Pan	8
0.611	0.946006	Pan	8
0.612	0.948081	Pan	8
0.613	0.952465	Pan	8
0.614	0.954526	Pan	8
0.615	0.955814	Pan	8
0.616	0.959149	Pan	8
0.617	0.963216	Pan	8
0.618	0.964158	Pan	8
0.619	0.963953	Pan	8
0.62	0.965943	Pan	8
0.621	0.968789	Pan	8
0.622	0.972688	Pan	8
0.623	0.977026	Pan	8
0.624	0.978028	Pan	8
0.625	0.977901	Pan	8
0.626	0.974158	Pan	8
0.627	0.969078	Pan	8
0.628	0.969583	Pan	8
0.629	0.972297	Pan	8
0.63	0.972906	Pan	8
0.631	0.972708	Pan	8
0.632	0.969732	Pan	8
0.633	0.96578	Pan	8
0.634	0.965561	Pan	8
0.635	0.966835	Pan	8
0.636	0.966641	Pan	8
0.637	0.965899	Pan	8
0.638	0.972067	Pan	8
0.639	0.981077	Pan	8
0.64	0.980971	Pan	8
0.641	0.977722	Pan	8
0.642	0.974405	Pan	8
0.643	0.971123	Pan	8
0.644	0.963139	Pan	8
0.645	0.95326	Pan	8
0.646	0.953494	Pan	8
0.647	0.957536	Pan	8
0.648	0.963851	Pan	8
0.649	0.970928	Pan	8
0.65	0.969453	Pan	8
0.651	0.96475	Pan	8
0.652	0.966541	Pan	8
0.653	0.970613	Pan	8
0.654	0.973941	Pan	8
0.655	0.977055	Pan	8
0.656	0.982894	Pan	8
0.657	0.98977	Pan	8
0.658	0.988302	Pan	8
0.659	0.983542	Pan	8
0.66	0.987968	Pan	8
0.661	0.995538	Pan	8
0.662	0.998579	Pan	8
0.663	1	Pan	8
0.664	0.99981	Pan	8
0.665	0.999061	Pan	8
0.666	0.997891	Pan	8
0.667	0.99658	Pan	8
0.668	0.992555	Pan	8
0.669	0.987369	Pan	8
0.67	0.985862	Pan	8
0.671	0.985761	Pan	8
0.672	0.955679	Pan	8
0.673	0.913945	Pan	8
0.674	0.78014	Pan	8
0.675	0.610197	Pan	8
0.676	0.438556	Pan	8
0.677	0.266714	Pan	8
0.678	0.167313	Pan	8
0.679	0.094013	Pan	8
0.68	0.057564	Pan	8
0.681	0.034787	Pan	8
0.682	0.022882	Pan	8
0.683	0.015178	Pan	8
0.684	0.010755	Pan	8
0.685	0.007663	Pan	8
0.686	0.005756	Pan	8
0.687	0.004292	Pan	8
0.688	0.00322	Pan	8
0.689	0.002283	Pan	8
0.69	0.001545	Pan	8
0.691	0.000879	Pan	8
0.692	0.000214	Pan	8
